mean_1m_temp_degC,mean_0_5m_temp_degC,model,valid_date,forecast_date
15.789299,14.1331415,1,2024-06-22,2024-06-21
15.60101,13.94345,1,2024-06-23,2024-06-21
16.127075,14.683565,1,2024-06-24,2024-06-21
16.675072,15.347418,1,2024-06-25,2024-06-21
17.115862,15.414986,1,2024-06-26,2024-06-21
17.348085,15.75745,1,2024-06-27,2024-06-21
15.36338,13.605025,2,2024-06-21,2024-06-21
15.288987,13.849782,2,2024-06-22,2024-06-21
15.144567,13.813774,2,2024-06-23,2024-06-21
15.86336,14.214744,2,2024-06-24,2024-06-21
16.491222,14.880487,2,2024-06-25,2024-06-21
17.163849,15.153549,2,2024-06-26,2024-06-21
17.320686,15.344598,2,2024-06-27,2024-06-21
15.431878,13.95435,3,2024-06-21,2024-06-21
15.558985,14.25323,3,2024-06-22,2024-06-21
15.627908,14.078118,3,2024-06-23,2024-06-21
16.270075,14.781033,3,2024-06-24,2024-06-21
16.715786,15.489229,3,2024-06-25,2024-06-21
17.124727,15.702522,3,2024-06-26,2024-06-21
17.450926,15.887556,3,2024-06-27,2024-06-21
15.000693,13.571076,4,2024-06-21,2024-06-21
15.085717,13.688177,4,2024-06-22,2024-06-21
15.157021,13.456699,4,2024-06-23,2024-06-21
15.47007,13.86081,4,2024-06-24,2024-06-21
15.735066,14.329554,4,2024-06-25,2024-06-21
16.300385,14.440811,4,2024-06-26,2024-06-21
16.523409,14.660815,4,2024-06-27,2024-06-21
15.271598,13.78727,5,2024-06-21,2024-06-21
15.378613,14.065263,5,2024-06-22,2024-06-21
15.392162,14.021227,5,2024-06-23,2024-06-21
16.04672,14.470712,5,2024-06-24,2024-06-21
16.603197,15.13555,5,2024-06-25,2024-06-21
17.276396,15.499555,5,2024-06-26,2024-06-21
17.541788,15.852295,5,2024-06-27,2024-06-21
15.757336,14.08945,1,2024-06-22,2024-06-22
15.569077,13.909876,1,2024-06-23,2024-06-22
16.10303,14.656343,1,2024-06-24,2024-06-22
16.657433,15.326948,1,2024-06-25,2024-06-22
17.103115,15.399949,1,2024-06-26,2024-06-22
17.339497,15.747029,1,2024-06-27,2024-06-22
16.959482,15.248529,1,2024-06-28,2024-06-22
15.598054,14.203681,2,2024-06-22,2024-06-22
15.437185,14.129905,2,2024-06-23,2024-06-22
16.146776,14.51963,2,2024-06-24,2024-06-22
16.742256,15.154498,2,2024-06-25,2024-06-22
17.357832,15.381898,2,2024-06-26,2024-06-22
